row_key,task_group,length_bucket,fixed64_seed0_candidate_key,fixed64_seed0_canvas,fixed64_seed0_passed,ordinary_confidence_best_of_grid_candidate_key,ordinary_confidence_best_of_grid_canvas,ordinary_confidence_best_of_grid_passed,phase5_prefix_only_deterministic_proxy_candidate_key,phase5_prefix_only_deterministic_proxy_canvas,phase5_prefix_only_deterministic_proxy_passed,phase5_combined_deterministic_proxy_candidate_key,phase5_combined_deterministic_proxy_canvas,phase5_combined_deterministic_proxy_passed,fixed_score_only_abductive_selector_candidate_key,fixed_score_only_abductive_selector_canvas,fixed_score_only_abductive_selector_passed,best_of_8_oracle_ceiling_offline_only_candidate_key,best_of_8_oracle_ceiling_offline_only_canvas,best_of_8_oracle_ceiling_offline_only_passed
HumanEval-MultiLineInfilling:1033:13ab7faa09e3c2ff,HumanEval/39,extreme,HumanEval-MultiLineInfilling:1033:13ab7faa09e3c2ff|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1033:13ab7faa09e3c2ff|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1033:13ab7faa09e3c2ff|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1033:13ab7faa09e3c2ff|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1033:13ab7faa09e3c2ff|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1033:13ab7faa09e3c2ff|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1034:a55c746769cf6d5b,HumanEval/39,medium,HumanEval-MultiLineInfilling:1034:a55c746769cf6d5b|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1034:a55c746769cf6d5b|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1034:a55c746769cf6d5b|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:1034:a55c746769cf6d5b|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:1034:a55c746769cf6d5b|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1034:a55c746769cf6d5b|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:1035:df9e15e705f809c8,HumanEval/39,medium,HumanEval-MultiLineInfilling:1035:df9e15e705f809c8|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1035:df9e15e705f809c8|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1035:df9e15e705f809c8|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1035:df9e15e705f809c8|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1035:df9e15e705f809c8|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1035:df9e15e705f809c8|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1036:a88417523792dd1d,HumanEval/39,long,HumanEval-MultiLineInfilling:1036:a88417523792dd1d|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1036:a88417523792dd1d|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1036:a88417523792dd1d|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1036:a88417523792dd1d|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1036:a88417523792dd1d|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1036:a88417523792dd1d|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1037:46ed71b5c0ebb6c7,HumanEval/39,extreme,HumanEval-MultiLineInfilling:1037:46ed71b5c0ebb6c7|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1037:46ed71b5c0ebb6c7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1037:46ed71b5c0ebb6c7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1037:46ed71b5c0ebb6c7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1037:46ed71b5c0ebb6c7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1037:46ed71b5c0ebb6c7|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1038:0d96afb381edf9c7,HumanEval/39,short,HumanEval-MultiLineInfilling:1038:0d96afb381edf9c7|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1038:0d96afb381edf9c7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1038:0d96afb381edf9c7|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1038:0d96afb381edf9c7|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1038:0d96afb381edf9c7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1038:0d96afb381edf9c7|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1039:5ecc79a6723e5368,HumanEval/39,medium,HumanEval-MultiLineInfilling:1039:5ecc79a6723e5368|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1039:5ecc79a6723e5368|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1039:5ecc79a6723e5368|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1039:5ecc79a6723e5368|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1039:5ecc79a6723e5368|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1039:5ecc79a6723e5368|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:103:965776bd8de11d55,HumanEval/1,extreme,HumanEval-MultiLineInfilling:103:965776bd8de11d55|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:103:965776bd8de11d55|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:103:965776bd8de11d55|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:103:965776bd8de11d55|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:103:965776bd8de11d55|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:103:965776bd8de11d55|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1040:d6f2f9235dab7956,HumanEval/39,long,HumanEval-MultiLineInfilling:1040:d6f2f9235dab7956|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1040:d6f2f9235dab7956|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1040:d6f2f9235dab7956|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1040:d6f2f9235dab7956|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1040:d6f2f9235dab7956|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1040:d6f2f9235dab7956|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1041:0c4360e44a38a54b,HumanEval/39,short,HumanEval-MultiLineInfilling:1041:0c4360e44a38a54b|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1041:0c4360e44a38a54b|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1041:0c4360e44a38a54b|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1041:0c4360e44a38a54b|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:1041:0c4360e44a38a54b|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1041:0c4360e44a38a54b|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:1042:ef8c2bf9894bef3c,HumanEval/39,medium,HumanEval-MultiLineInfilling:1042:ef8c2bf9894bef3c|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1042:ef8c2bf9894bef3c|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1042:ef8c2bf9894bef3c|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1042:ef8c2bf9894bef3c|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1042:ef8c2bf9894bef3c|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1042:ef8c2bf9894bef3c|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:1043:14d7f15dda0862b7,HumanEval/39,short,HumanEval-MultiLineInfilling:1043:14d7f15dda0862b7|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1043:14d7f15dda0862b7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1043:14d7f15dda0862b7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1043:14d7f15dda0862b7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1043:14d7f15dda0862b7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1043:14d7f15dda0862b7|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1044:0342b9333630e795,HumanEval/40,medium,HumanEval-MultiLineInfilling:1044:0342b9333630e795|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1044:0342b9333630e795|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1044:0342b9333630e795|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1044:0342b9333630e795|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:1044:0342b9333630e795|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1044:0342b9333630e795|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:1045:7d830369177f42b5,HumanEval/40,long,HumanEval-MultiLineInfilling:1045:7d830369177f42b5|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1045:7d830369177f42b5|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1045:7d830369177f42b5|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1045:7d830369177f42b5|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1045:7d830369177f42b5|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1045:7d830369177f42b5|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:1046:e6a368c452211e6e,HumanEval/40,extreme,HumanEval-MultiLineInfilling:1046:e6a368c452211e6e|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1046:e6a368c452211e6e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1046:e6a368c452211e6e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1046:e6a368c452211e6e|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1046:e6a368c452211e6e|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1046:e6a368c452211e6e|deployable_grid|canvas=64|seed=0,64,True
HumanEval-MultiLineInfilling:1047:a379cf7f69704284,HumanEval/40,extreme,HumanEval-MultiLineInfilling:1047:a379cf7f69704284|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1047:a379cf7f69704284|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1047:a379cf7f69704284|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1047:a379cf7f69704284|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1047:a379cf7f69704284|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1047:a379cf7f69704284|deployable_grid|canvas=64|seed=0,64,True
HumanEval-MultiLineInfilling:1048:e267f6ee8bc5c9f8,HumanEval/40,extreme,HumanEval-MultiLineInfilling:1048:e267f6ee8bc5c9f8|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1048:e267f6ee8bc5c9f8|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1048:e267f6ee8bc5c9f8|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1048:e267f6ee8bc5c9f8|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1048:e267f6ee8bc5c9f8|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1048:e267f6ee8bc5c9f8|deployable_grid|canvas=64|seed=0,64,True
HumanEval-MultiLineInfilling:1049:0cf97c9f21e57c9e,HumanEval/40,extreme,HumanEval-MultiLineInfilling:1049:0cf97c9f21e57c9e|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1049:0cf97c9f21e57c9e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1049:0cf97c9f21e57c9e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1049:0cf97c9f21e57c9e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1049:0cf97c9f21e57c9e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1049:0cf97c9f21e57c9e|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:104:ed037aa49f8c8241,HumanEval/1,extreme,HumanEval-MultiLineInfilling:104:ed037aa49f8c8241|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:104:ed037aa49f8c8241|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:104:ed037aa49f8c8241|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:104:ed037aa49f8c8241|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:104:ed037aa49f8c8241|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:104:ed037aa49f8c8241|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1050:dd2489294f412027,HumanEval/40,medium,HumanEval-MultiLineInfilling:1050:dd2489294f412027|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1050:dd2489294f412027|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1050:dd2489294f412027|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1050:dd2489294f412027|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1050:dd2489294f412027|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1050:dd2489294f412027|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:1051:d0a569cfdc317e54,HumanEval/40,extreme,HumanEval-MultiLineInfilling:1051:d0a569cfdc317e54|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1051:d0a569cfdc317e54|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1051:d0a569cfdc317e54|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:1051:d0a569cfdc317e54|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1051:d0a569cfdc317e54|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1051:d0a569cfdc317e54|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:1052:006bbe98e92378cf,HumanEval/40,extreme,HumanEval-MultiLineInfilling:1052:006bbe98e92378cf|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1052:006bbe98e92378cf|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1052:006bbe98e92378cf|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1052:006bbe98e92378cf|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:1052:006bbe98e92378cf|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1052:006bbe98e92378cf|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:1053:4c06e2d34ba83130,HumanEval/40,extreme,HumanEval-MultiLineInfilling:1053:4c06e2d34ba83130|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1053:4c06e2d34ba83130|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1053:4c06e2d34ba83130|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1053:4c06e2d34ba83130|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1053:4c06e2d34ba83130|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1053:4c06e2d34ba83130|deployable_grid|canvas=64|seed=0,64,True
HumanEval-MultiLineInfilling:1054:b6bfa6b1fe5d4711,HumanEval/40,extreme,HumanEval-MultiLineInfilling:1054:b6bfa6b1fe5d4711|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1054:b6bfa6b1fe5d4711|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1054:b6bfa6b1fe5d4711|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1054:b6bfa6b1fe5d4711|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1054:b6bfa6b1fe5d4711|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1054:b6bfa6b1fe5d4711|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1055:3f3ef090c2e9d7a6,HumanEval/40,medium,HumanEval-MultiLineInfilling:1055:3f3ef090c2e9d7a6|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1055:3f3ef090c2e9d7a6|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1055:3f3ef090c2e9d7a6|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1055:3f3ef090c2e9d7a6|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1055:3f3ef090c2e9d7a6|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1055:3f3ef090c2e9d7a6|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:1056:5445b6c935a3f887,HumanEval/40,extreme,HumanEval-MultiLineInfilling:1056:5445b6c935a3f887|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1056:5445b6c935a3f887|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1056:5445b6c935a3f887|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1056:5445b6c935a3f887|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1056:5445b6c935a3f887|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1056:5445b6c935a3f887|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:1057:a5d2c7e6bdca7cdd,HumanEval/40,extreme,HumanEval-MultiLineInfilling:1057:a5d2c7e6bdca7cdd|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1057:a5d2c7e6bdca7cdd|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1057:a5d2c7e6bdca7cdd|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1057:a5d2c7e6bdca7cdd|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1057:a5d2c7e6bdca7cdd|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1057:a5d2c7e6bdca7cdd|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1058:3ad04ec0fa9159e6,HumanEval/40,extreme,HumanEval-MultiLineInfilling:1058:3ad04ec0fa9159e6|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1058:3ad04ec0fa9159e6|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1058:3ad04ec0fa9159e6|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1058:3ad04ec0fa9159e6|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1058:3ad04ec0fa9159e6|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1058:3ad04ec0fa9159e6|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1059:f26f58de8d25f2e3,HumanEval/40,long,HumanEval-MultiLineInfilling:1059:f26f58de8d25f2e3|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1059:f26f58de8d25f2e3|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1059:f26f58de8d25f2e3|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1059:f26f58de8d25f2e3|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1059:f26f58de8d25f2e3|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1059:f26f58de8d25f2e3|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:105:a1bdd09b71f98f5e,HumanEval/1,short,HumanEval-MultiLineInfilling:105:a1bdd09b71f98f5e|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:105:a1bdd09b71f98f5e|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:105:a1bdd09b71f98f5e|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:105:a1bdd09b71f98f5e|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:105:a1bdd09b71f98f5e|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:105:a1bdd09b71f98f5e|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:1060:c2921e82f52828c3,HumanEval/40,long,HumanEval-MultiLineInfilling:1060:c2921e82f52828c3|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1060:c2921e82f52828c3|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1060:c2921e82f52828c3|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1060:c2921e82f52828c3|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1060:c2921e82f52828c3|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1060:c2921e82f52828c3|deployable_grid|canvas=128|seed=0,128,True
HumanEval-MultiLineInfilling:1061:b1f23bc3c8b4b50b,HumanEval/40,extreme,HumanEval-MultiLineInfilling:1061:b1f23bc3c8b4b50b|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1061:b1f23bc3c8b4b50b|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1061:b1f23bc3c8b4b50b|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1061:b1f23bc3c8b4b50b|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1061:b1f23bc3c8b4b50b|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1061:b1f23bc3c8b4b50b|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1062:5fdd41f191dd5e16,HumanEval/40,short,HumanEval-MultiLineInfilling:1062:5fdd41f191dd5e16|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1062:5fdd41f191dd5e16|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1062:5fdd41f191dd5e16|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:1062:5fdd41f191dd5e16|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:1062:5fdd41f191dd5e16|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:1062:5fdd41f191dd5e16|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:1063:26bf94e98a7e74eb,HumanEval/40,short,HumanEval-MultiLineInfilling:1063:26bf94e98a7e74eb|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1063:26bf94e98a7e74eb|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1063:26bf94e98a7e74eb|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1063:26bf94e98a7e74eb|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1063:26bf94e98a7e74eb|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1063:26bf94e98a7e74eb|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1064:18db869852708a69,HumanEval/40,short,HumanEval-MultiLineInfilling:1064:18db869852708a69|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1064:18db869852708a69|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1064:18db869852708a69|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1064:18db869852708a69|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1064:18db869852708a69|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1064:18db869852708a69|deployable_grid|canvas=16|seed=0,16,False
