task_id,oracle_bucket,baseline_selected_length,route2_primary_selected_length,route2_selected_length,route2_rescue_length,route2_selected_minus_oracle_length,route2_abs_selected_minus_oracle_length,route2_primary_stop_reason,route2_final_source,route2_trace_top1_last,route2_trace_top1_median,route2_trace_confidence_max,route2_trace_max_remaining_plateau_steps,route2_best_len,route2_best_long_len,route2_long_score_max,route2_long_ratio,classes,pairwise,oracle_length,baseline_passed,route2_passed,route2_triggered,rescue_len_ge_oracle
SingleLineInfilling/HumanEval/11/L2,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,20.0,0.9584637574696427,0.8607690052960152,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/11/L3,<=8,7,7,7,,3,3,global_gap_early_commit,primary,0.90234375,0.93359375,0.94921875,8.0,4.0,24.0,1.0777240046069962,0.991708319821344,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/11/L4,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,0.99609375,10.0,6.0,24.0,1.082450864276325,0.9759305236018325,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/11/L6,17-24,3,3,32,32,10,10,no_remaining_masks,rescue,0.37890625,0.37890625,0.7890625,21.0,,,,,tie_fail;triggered_failed_long;unchanged_fail,tie_fail,22,False,False,True,True
SingleLineInfilling/HumanEval/110/L0,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,14.0,0.9152878819080161,0.8219939810237562,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/110/L1,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,13.0,0.8201043980425243,0.7365124048149618,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/110/L10,<=8,10,10,10,,4,4,global_gap_early_commit,primary,0.9921875,0.9921875,0.99609375,6.0,10.0,14.0,0.8008768966695141,0.7030270155955048,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/110/L2,<=8,13,13,13,,5,5,no_remaining_masks,primary,0.1474609375,0.82421875,0.93359375,4.0,8.0,13.0,1.0251304975531554,0.9048857617791002,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/110/L3,9-12,20,20,20,,10,10,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,3.0,20.0,20.0,1.1922354056329703,1.0,tie_fail;unchanged_fail,tie_fail,10,False,False,False,
SingleLineInfilling/HumanEval/110/L4,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.99609375,1.0,1.0,10.0,6.0,20.0,1.0940513134043728,0.9825363279964271,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/110/L5,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.9921875,0.99609375,1.0,8.0,8.0,14.0,1.0708868218323788,0.9452750063196176,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/110/L6,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.9921875,0.99609375,1.0,6.0,10.0,20.0,1.0098935200655748,0.8830298209477733,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/110/L7,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,16.0,0.9826228003300389,0.8824655536837674,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/110/L8,<=8,13,13,13,,6,6,global_gap_early_commit,primary,0.828125,0.78515625,0.93359375,4.0,7.0,13.0,0.9157832444808188,0.8953046809448378,tie_fail;unchanged_fail,tie_fail,7,False,False,False,
SingleLineInfilling/HumanEval/110/L9,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.98828125,0.9921875,0.99609375,10.0,6.0,20.0,0.9678146233961759,0.8760105843796128,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/111/L0,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.89453125,0.94140625,0.953125,10.0,6.0,13.0,0.4829503677361532,0.45505465885835167,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/111/L1,<=8,7,7,7,,-1,1,global_gap_early_commit,primary,0.7734375,0.8671875,0.93359375,8.0,7.0,14.0,0.5354434109161894,0.5168156526203864,tie_fail;unchanged_fail,tie_fail,8,False,False,False,
SingleLineInfilling/HumanEval/111/L11,<=8,7,7,7,,0,0,global_gap_early_commit,primary,0.98046875,0.982421875,0.98828125,8.0,7.0,13.0,0.751762364872314,0.6768526627519378,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/111/L12,<=8,4,4,4,,-1,1,global_gap_early_commit,primary,0.7421875,0.8359375,0.875,14.0,4.0,15.0,0.27342767900365883,0.6076492644424195,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/111/L2,<=8,4,4,4,,-1,1,global_gap_early_commit,primary,0.9375,0.9609375,0.96875,14.0,4.0,16.0,0.5628168152125105,0.534603440436206,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/111/L4,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,16.0,0.6596951194704017,0.5823148585948452,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/111/L5,13-16,10,10,10,,-5,5,global_gap_early_commit,primary,0.8359375,0.8984375,0.9375,6.0,10.0,15.0,0.6020004361257026,0.5639749496504666,tie_fail;unchanged_fail,tie_fail,15,False,False,False,
SingleLineInfilling/HumanEval/111/L6,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.9921875,0.9921875,0.99609375,8.0,8.0,16.0,0.5051511579161467,0.4511857739608806,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/111/L7,<=8,14,14,14,,7,7,no_remaining_masks,primary,0.5234375,0.6796875,0.96484375,4.0,14.0,14.0,0.9198643213175561,1.0,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/111/L8,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,8.0,8.0,15.0,0.7582448241277934,0.6719297035841094,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/111/L9,9-12,15,15,15,,5,5,global_gap_early_commit,primary,0.9765625,0.96484375,0.9921875,4.0,15.0,15.0,1.0247793683666542,1.0,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/112/L0,17-24,9,9,9,,-10,10,global_gap_early_commit,primary,0.46484375,0.66015625,0.87890625,7.0,9.0,13.0,0.4259986734276446,0.5793082551308214,tie_fail;missed_failed_long;unchanged_fail,tie_fail,19,False,False,False,
SingleLineInfilling/HumanEval/112/L1,13-16,3,3,3,,-10,10,no_remaining_masks,primary,0.65625,0.54296875,0.8828125,21.0,3.0,13.0,0.375881182436157,0.6481096294674635,tie_fail;unchanged_fail,tie_fail,13,False,False,False,
SingleLineInfilling/HumanEval/113/L0,<=8,5,5,5,,0,0,global_gap_early_commit,primary,0.984375,0.98828125,0.9921875,12.0,5.0,13.0,0.6834203317021036,0.6253972155613946,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/113/L1,<=8,11,11,11,,4,4,global_gap_early_commit,primary,0.86328125,0.91015625,0.9453125,5.0,7.0,14.0,0.965628715412957,0.8592198263182682,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/113/L2,13-16,7,7,7,,-9,9,global_gap_early_commit,primary,0.87109375,0.873046875,0.92578125,8.0,5.0,14.0,0.5011201153446389,0.5042334134296574,tie_fail;unchanged_fail,tie_fail,16,False,False,False,
SingleLineInfilling/HumanEval/113/L3,25+,6,6,6,,-38,38,global_gap_early_commit,primary,0.8984375,0.9140625,0.94921875,10.0,6.0,24.0,0.45614195809024183,0.4443640433634094,tie_fail;missed_failed_long;unchanged_fail,tie_fail,44,False,False,False,
SingleLineInfilling/HumanEval/113/L4,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.96875,0.96875,0.9765625,21.0,3.0,13.0,0.3918276568425394,0.42111713605946777,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/114/L0,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,0.998046875,1.0,8.0,7.0,14.0,0.8146062148981343,0.7276819820773319,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/114/L1,<=8,13,13,13,,7,7,global_gap_early_commit,primary,0.9453125,0.81640625,0.98046875,4.0,6.0,13.0,0.9248955155701801,0.8306223232079847,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/114/L10,<=8,3,3,3,,-2,2,no_remaining_masks,primary,0.482421875,0.6875,0.79296875,21.0,3.0,14.0,0.4050148877442971,0.49779332203569604,tie_fail;unchanged_fail,tie_fail,5,False,False,False,
SingleLineInfilling/HumanEval/114/L2,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,14.0,0.6452779567451513,0.5741705948382739,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/114/L3,<=8,7,7,7,,1,1,global_gap_early_commit,primary,0.875,0.919921875,0.953125,8.0,5.0,14.0,0.5949371232402104,0.5401729953372079,tie_fail;unchanged_fail,tie_fail,6,False,False,False,
SingleLineInfilling/HumanEval/114/L4,9-12,8,8,8,,-1,1,global_gap_early_commit,primary,0.984375,0.98828125,0.9921875,8.0,8.0,13.0,0.7745430425957174,0.689074861813236,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/114/L5,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.98828125,0.9921875,0.9921875,10.0,6.0,16.0,0.8580649805698931,0.7766714687850037,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/114/L6,9-12,6,6,6,,-5,5,global_gap_early_commit,primary,0.78515625,0.90234375,0.91796875,10.0,6.0,15.0,0.90529836577682,0.8894607109135332,tie_fail;unchanged_fail,tie_fail,11,False,False,False,
SingleLineInfilling/HumanEval/114/L7,9-12,10,10,10,,1,1,global_gap_early_commit,primary,0.9921875,0.953125,0.99609375,6.0,10.0,13.0,0.4829503677361532,0.4524447043270876,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/114/L8,13-16,5,5,5,,-8,8,global_gap_early_commit,primary,0.9453125,0.97265625,0.98046875,12.0,5.0,20.0,0.46754329632665503,0.4329620966239276,tie_fail;unchanged_fail,tie_fail,13,False,False,False,
SingleLineInfilling/HumanEval/114/L9,<=8,7,7,7,,-1,1,global_gap_early_commit,primary,0.9921875,0.9921875,0.99609375,8.0,7.0,13.0,0.8884464312127347,0.7967675045780683,tie_fail;unchanged_fail,tie_fail,8,False,False,False,
SingleLineInfilling/HumanEval/115/L0,17-24,3,3,32,32,15,15,no_remaining_masks,rescue,0.07666015625,0.220703125,0.6875,21.0,,,,,tie_fail;triggered_failed_long;unchanged_fail,tie_fail,17,False,False,True,True
SingleLineInfilling/HumanEval/116/L0,17-24,3,3,32,32,11,11,no_remaining_masks,rescue,0.1689453125,0.173828125,0.71484375,21.0,,,,,route2_win;triggered_rescued_long,win,21,False,True,True,True
SingleLineInfilling/HumanEval/117/L0,<=8,5,5,5,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,12.0,5.0,15.0,0.7306722850686009,0.6634136977127741,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/117/L1,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,8.0,8.0,14.0,1.1258040947468597,0.9976477090327507,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/117/L2,9-12,9,9,9,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,7.0,9.0,16.0,0.8396119702350567,0.7359089267721064,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/117/L3,9-12,9,9,9,,-3,3,global_gap_early_commit,primary,1.0,1.0,1.0,7.0,9.0,13.0,0.7335378226935911,0.6429363217559438,tie_pass,tie_pass,12,True,True,False,
SingleLineInfilling/HumanEval/117/L4,17-24,6,6,6,,-15,15,global_gap_early_commit,primary,0.671875,0.78125,0.84375,10.0,6.0,13.0,0.6333028407106159,0.6740755507442283,tie_fail;missed_failed_long;unchanged_fail,tie_fail,21,False,False,False,
SingleLineInfilling/HumanEval/117/L5,9-12,9,9,9,,-1,1,global_gap_early_commit,primary,0.99609375,1.0,1.0,7.0,9.0,14.0,1.1212276553373197,0.9827413969282647,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/117/L6,9-12,10,10,10,,0,0,global_gap_early_commit,primary,1.0,0.9765625,1.0,6.0,10.0,14.0,0.681889472021472,0.6033279009575392,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/117/L7,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,10.0,6.0,13.0,0.5968537563531705,0.5360173612820001,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/117/L8,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,1.0,1.0,1.0,21.0,3.0,13.0,0.375881182436157,0.3532832882195194,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/118/L0,9-12,6,6,6,,-4,4,global_gap_early_commit,primary,0.984375,0.9921875,0.9921875,10.0,6.0,14.0,0.5903606838306704,0.5343608116009553,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/118/L1,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.96875,0.96875,0.984375,21.0,3.0,14.0,0.6498543961546914,0.6180565459227164,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/118/L3,25+,8,8,8,,-26,26,global_gap_early_commit,primary,0.8984375,0.921875,0.94140625,8.0,8.0,13.0,0.6651957895233808,0.6289355691725829,tie_pass,tie_pass,34,True,True,False,
SingleLineInfilling/HumanEval/118/L4,17-24,9,9,9,,-8,8,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,7.0,9.0,14.0,0.6040900020592906,0.5336461077454591,tie_fail;missed_failed_long;unchanged_fail,tie_fail,17,False,False,False,
SingleLineInfilling/HumanEval/118/L5,9-12,9,9,9,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,7.0,9.0,16.0,0.7104408978912018,0.6226921688071669,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/118/L6,17-24,12,12,12,,-12,12,global_gap_early_commit,primary,0.94140625,0.92578125,0.9765625,5.0,12.0,20.0,0.7854727378287805,0.8019853879021769,tie_fail;missed_failed_long;unchanged_fail,tie_fail,24,False,False,False,
SingleLineInfilling/HumanEval/118/L7,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,16.0,0.5720433203799288,0.5137358152900806,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/118/L8,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.8828125,0.8828125,0.921875,21.0,3.0,13.0,0.25514359050211866,0.5714965002293668,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/119/L0,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,15.0,0.6617409374206197,0.594290690730933,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/119/L1,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,13.0,0.7472062293276333,0.6710446354980764,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/119/L11,13-16,14,14,14,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,4.0,14.0,14.0,1.1715684888422606,1.0,tie_pass,tie_pass,14,True,True,False,
SingleLineInfilling/HumanEval/119/L12,13-16,14,14,14,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,4.0,14.0,14.0,1.1578391706136404,1.0,tie_pass,tie_pass,14,True,True,False,
SingleLineInfilling/HumanEval/119/L13,17-24,21,21,21,,1,1,global_gap_early_commit,primary,0.828125,0.69140625,0.92578125,3.0,3.0,14.0,0.3615387133536664,0.7102441535574602,tie_fail;missed_failed_long;unchanged_fail,tie_fail,20,False,False,False,
SingleLineInfilling/HumanEval/119/L2,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,14.0,0.6498543961546914,0.5782427267165596,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/119/L3,<=8,7,7,7,,0,0,global_gap_early_commit,primary,0.94140625,0.95703125,0.96875,8.0,7.0,13.0,0.7380939582382718,0.6779443605950859,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/119/L4,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,20.0,1.0426215508084407,0.9203251668958199,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/119/L5,<=8,7,7,7,,3,3,global_gap_early_commit,primary,0.92578125,0.939453125,0.95703125,8.0,4.0,16.0,1.0241420735834208,0.942402888596816,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/119/L6,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,20.0,0.9491128915431096,0.8377847931831903,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/119/L7,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.98828125,0.98828125,0.9921875,8.0,8.0,13.0,0.883890295668054,0.7894641453315281,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/119/L8,<=8,4,4,4,,0,0,global_gap_early_commit,primary,1.0,0.99609375,1.0,14.0,4.0,16.0,0.9918493054974571,0.9162666487964803,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/119/L9,9-12,6,6,6,,-5,5,global_gap_early_commit,primary,1.0,0.984375,1.0,10.0,6.0,15.0,0.90529836577682,0.8392492191684143,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/12/L0,<=8,11,11,11,,5,5,global_gap_early_commit,primary,0.984375,0.98046875,0.9921875,5.0,11.0,13.0,0.5353459264999811,0.4728432406825455,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/12/L1,<=8,4,4,4,,0,0,global_gap_early_commit,primary,1.0,0.9921875,1.0,14.0,4.0,16.0,0.36906020669672823,0.342278696858601,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/12/L3,13-16,7,7,7,,-7,7,global_gap_early_commit,primary,0.91796875,0.919921875,0.953125,8.0,7.0,15.0,0.8823212498941595,0.8409359537528188,tie_fail;unchanged_fail,tie_fail,14,False,False,False,
SingleLineInfilling/HumanEval/12/L4,<=8,11,11,11,,4,4,global_gap_early_commit,primary,0.9375,0.9453125,0.9765625,5.0,8.0,20.0,0.9911917882125086,0.8818171578999672,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/12/L5,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,6.0,10.0,24.0,1.0777240046069962,0.9460493788062769,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/12/L6,<=8,4,4,4,,0,0,global_gap_early_commit,primary,0.9609375,0.890625,0.98046875,14.0,4.0,13.0,0.5262336554106197,0.529759957390264,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/120/L0,<=8,6,6,6,,-2,2,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,10.0,6.0,13.0,0.5649608075404057,0.5093649189203954,tie_fail;unchanged_fail,tie_fail,8,False,False,False,
SingleLineInfilling/HumanEval/120/L1,<=8,16,16,16,,12,12,global_gap_early_commit,primary,0.9296875,0.83984375,0.97265625,4.0,3.0,16.0,0.9918493054974571,0.9508639337282652,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/120/L2,<=8,5,5,5,,0,0,global_gap_early_commit,primary,1.0,0.99609375,1.0,12.0,5.0,20.0,0.7106658104165156,0.6477792121723954,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/120/L3,<=8,13,13,13,,5,5,global_gap_early_commit,primary,0.80859375,0.87890625,0.9375,4.0,13.0,13.0,1.0752479885446429,1.0,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/120/L4,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.70703125,0.70703125,0.8046875,21.0,3.0,13.0,0.382715385753178,0.4474399428625042,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/121/L0,25+,3,3,32,32,4,4,no_remaining_masks,rescue,0.1640625,0.2109375,0.71875,21.0,,,,,tie_fail;triggered_failed_long;unchanged_fail,tie_fail,28,False,False,True,True
SingleLineInfilling/HumanEval/122/L0,17-24,3,3,32,32,11,11,no_remaining_masks,rescue,0.11181640625,0.216796875,0.703125,21.0,,,,,tie_fail;triggered_failed_long;unchanged_fail,tie_fail,21,False,False,True,True
SingleLineInfilling/HumanEval/123/L0,9-12,8,8,8,,-1,1,global_gap_early_commit,primary,0.94921875,0.953125,0.96875,8.0,8.0,15.0,0.850153287658435,0.7809382549046651,tie_fail;unchanged_fail,tie_fail,9,False,False,False,
SingleLineInfilling/HumanEval/123/L1,<=8,7,7,7,,-1,1,global_gap_early_commit,primary,0.9921875,0.97265625,0.99609375,8.0,7.0,16.0,0.5997228358821833,0.5486372889841431,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/123/L10,9-12,11,11,11,,1,1,global_gap_early_commit,primary,0.79296875,0.80078125,0.92578125,5.0,11.0,20.0,0.8462533663512456,0.826477350533101,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/123/L11,9-12,7,7,7,,-2,2,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,15.0,0.6387638215379593,0.5683742944259114,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/123/L13,9-12,3,3,3,,-6,6,global_gap_early_commit,primary,0.58203125,0.58203125,0.73828125,21.0,3.0,16.0,0.4797782687057467,0.6084031568090291,tie_fail;unchanged_fail,tie_fail,9,False,False,False,
SingleLineInfilling/HumanEval/123/L2,<=8,4,4,4,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,14.0,4.0,13.0,0.5558485364510443,0.5114849588601617,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/123/L3,9-12,10,10,10,,1,1,global_gap_early_commit,primary,0.89453125,0.88671875,0.95703125,6.0,10.0,13.0,0.7472062293276333,0.7212211753367183,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/123/L4,<=8,9,9,9,,1,1,global_gap_early_commit,primary,0.94140625,0.8671875,0.97265625,7.0,5.0,16.0,0.6781481298052381,0.6595207022016124,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/123/L5,9-12,9,9,9,,-2,2,global_gap_early_commit,primary,0.984375,0.98828125,0.9921875,7.0,9.0,16.0,0.7104408978912018,0.630075870413576,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/123/L6,<=8,7,7,7,,0,0,global_gap_early_commit,primary,0.9609375,0.966796875,0.98046875,8.0,7.0,15.0,0.5009011262419968,0.4600811183470825,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/123/L7,<=8,4,4,4,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,14.0,4.0,13.0,0.5034529776872163,0.4632712127380973,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/123/L8,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.9140625,0.8984375,0.96484375,6.0,10.0,13.0,0.6834203317021036,0.6625215727841275,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/124/L0,<=8,4,4,4,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,14.0,4.0,15.0,0.8639395571880313,0.7949865114107495,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/124/L1,<=8,10,10,10,,3,3,global_gap_early_commit,primary,0.984375,0.984375,0.9921875,6.0,10.0,14.0,1.0342753065560581,0.9298747189687641,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/124/L10,17-24,6,6,6,,-13,13,global_gap_early_commit,primary,0.7265625,0.88671875,0.92578125,10.0,4.0,14.0,1.0754632612419188,0.9935089058590796,tie_pass,tie_pass,19,True,True,False,
SingleLineInfilling/HumanEval/124/L11,<=8,8,8,8,,4,4,global_gap_early_commit,primary,0.953125,0.96875,0.9765625,8.0,8.0,16.0,1.0564348416693845,0.9587335712153285,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/124/L12,<=8,4,4,4,,0,0,global_gap_early_commit,primary,0.99609375,1.0,1.0,14.0,4.0,24.0,0.685394652052695,0.6306916946232232,tie_pass,tie_pass,4,True,True,False,
